A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
2626, 3861, 1, "OK", 5, 36, 14, 14, 8, 6, 4, 0
2047, 2871, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  int[] dominateMe List<List<Integer>> iDominate ArrayList<List<Integer>> front", 0, 0, 2, 2, 2, 0, 0, 0
3582, 4438, 1, "OK", 5, 26, 13, 13, 6, 7, 4, 0
3818, 4801, 1, "OK", 4, 28, 13, 13, 6, 7, 4, 0
2428, 3861, 1, "OK", 5, 42, 15, 15, 9, 6, 4, 0
4578, 4794, 1, "OK", 3, 5, 2, 1, 1, 0, 1, 1
3834, 4821, 1, "OK", 5, 29, 13, 13, 6, 7, 4, 0
3213, 3343, 1, "OK", 4, 3, 3, 1, 1, 0, 1, 2
4446, 4801, 1, "OK", 3, 9, 3, 3, 2, 1, 1, 0
2879, 4487, 1, "OK", 5, 47, 23, 23, 11, 12, 7, 0
4062, 4422, 1, "OK", 5, 9, 7, 3, 2, 1, 2, 2
4653, 4794, 1, "OK", 3, 4, 2, 1, 1, 0, 1, 1
2902, 4801, 1, "OK", 5, 54, 26, 26, 13, 13, 8, 0
2902, 3777, 1, "OK", 5, 24, 13, 13, 7, 6, 4, 0
3818, 4821, 1, "OK", 4, 30, 13, 13, 6, 7, 4, 0
3880, 4438, 1, "OK", 5, 16, 10, 10, 4, 6, 3, 0
2047, 2896, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  int[] dominateMe List<List<Integer>> iDominate ArrayList<List<Integer>> front", 0, 0, 2, 2, 2, 0, 0, 0
1938, 4487, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  ArrayList<List<Integer>> front int i", 0, 0, 25, 25, 13, 12, 7, 0
2626, 2871, 1, "OK", 3, 6, 1, 1, 1, 0, 0, 0
2047, 4438, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  ArrayList<List<Integer>> front int i", 0, 0, 25, 25, 13, 12, 7, 0
4446, 4821, 1, "OK", 3, 11, 3, 3, 2, 1, 1, 0
2318, 4487, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  ArrayList<List<Integer>> front int i", 0, 0, 25, 25, 13, 12, 7, 0
2428, 2871, 1, "OK", 4, 12, 2, 2, 2, 0, 0, 0
3922, 4431, 1, "OK", 5, 14, 9, 6, 3, 3, 3, 1
