A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
13470, 14550, 1, "OK", 2, 25, 10, 6, 5, 1, 4, 1
13081, 14590, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String codeValue Iterator it", 0, 0, 13, 8, 7, 1, 5, 1
14621, 15746, 1, "OK", 3, 28, 14, 6, 5, 1, 4, 2
13408, 14433, 1, "OK", 2, 23, 10, 6, 5, 1, 4, 1
13761, 13987, 1, "OK", 3, 7, 5, 3, 2, 1, 2, 1
13604, 13987, 1, "OK", 2, 11, 5, 3, 2, 1, 2, 1
13645, 14252, 1, "OK", 2, 16, 7, 4, 3, 1, 3, 1
13761, 14252, 1, "OK", 3, 13, 7, 4, 3, 1, 3, 1
13991, 15826, 1, "OK", 4, 45, 21, 14, 9, 5, 7, 1
14555, 15751, 1, "OK", 3, 31, 16, 11, 6, 5, 5, 1
13684, 14590, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String codeValue Iterator it", 0, 0, 10, 6, 5, 1, 4, 1
13081, 13568, 1, "OK", 2, 7, 3, 2, 2, 0, 1, 1
15185, 15673, 1, "OK", 3, 12, 5, 2, 2, 0, 1, 3
13604, 14252, 1, "OK", 2, 17, 7, 4, 3, 1, 3, 1
13712, 13987, 1, "OK", 3, 8, 5, 3, 2, 1, 2, 1
14764, 15679, 1, "OK", 4, 22, 11, 5, 4, 1, 3, 2
12892, 15853, 1, "OK", 3, 70, 30, 30, 14, 16, 10, 0
13991, 14550, 1, "OK", 2, 12, 5, 3, 3, 0, 2, 1
14594, 15826, 1, "OK", 3, 31, 16, 11, 6, 5, 5, 1
13712, 14252, 1, "OK", 3, 14, 7, 4, 3, 1, 3, 1
12959, 15830, 1, "OK", 4, 67, 30, 30, 14, 16, 10, 0
14855, 15679, 1, "OK", 5, 20, 11, 5, 4, 1, 3, 2
13645, 15826, 1, "OK", 4, 55, 26, 17, 11, 6, 9, 1
12892, 15874, 1, "OK", 3, 71, 30, 30, 14, 16, 10, 0
14256, 14550, 1, "OK", 2, 6, 3, 2, 2, 0, 1, 1
14256, 15826, 1, "OK", 4, 39, 19, 13, 8, 5, 6, 1
13470, 14590, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String codeValue Iterator it", 0, 0, 10, 6, 5, 1, 4, 1
14880, 15679, 1, "OK", 6, 19, 11, 5, 4, 1, 3, 2
12959, 15853, 1, "OK", 4, 68, 30, 30, 14, 16, 10, 0
13604, 15826, 1, "OK", 4, 56, 26, 17, 11, 6, 9, 1
15244, 15673, 1, "OK", 3, 11, 5, 2, 2, 0, 1, 3
14438, 15826, 1, "OK", 3, 35, 16, 11, 6, 5, 5, 1
12989, 13641, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String dsParameterLabel List parameters", 0, 0, 3, 2, 2, 0, 1, 1
14764, 14935, 1, "OK", 1, 5, 3, 1, 1, 0, 1, 2
13408, 14473, 1, "OK", 2, 25, 10, 6, 5, 1, 4, 1
13645, 14550, 1, "OK", 2, 22, 10, 6, 5, 1, 4, 1
12989, 14151, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String dsParameterLabel BIObjectParameter parameter", 0, 0, 10, 6, 5, 1, 4, 1
13408, 15751, 1, "OK", 4, 58, 26, 17, 11, 6, 9, 1
13761, 14550, 1, "OK", 3, 19, 10, 6, 5, 1, 4, 1
14207, 15826, 1, "OK", 4, 40, 19, 13, 8, 5, 6, 1
13761, 15826, 1, "OK", 5, 52, 26, 17, 11, 6, 9, 1
13604, 14550, 1, "OK", 2, 23, 10, 6, 5, 1, 4, 1
14855, 14935, 1, "OK", 1, 3, 3, 1, 1, 0, 1, 2
13991, 14590, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String codeValue Iterator it", 0, 0, 5, 3, 3, 0, 2, 1
14207, 14550, 1, "OK", 2, 7, 3, 2, 2, 0, 1, 1
14880, 14935, 1, "OK", 2, 2, 3, 1, 1, 0, 1, 2
