A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
3384, 3656, 0, "Compilation unit does not compile after method extraction.", 4, 9, 1, 1, 1, 0, 0, 0
3384, 7246, 0, "Compilation unit does not compile after method extraction.", 6, 97, 18, 18, 10, 8, 6, 0
3384, 4686, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JButton exitButton JMenuItem closeAllTabs JMenuItem closeTab", 0, 0, 1, 1, 1, 0, 0, 0
4499, 5447, 1, "OK", 5, 24, 7, 7, 4, 3, 3, 0
3413, 3789, 0, "Compilation unit does not compile after method extraction.", 3, 13, 1, 1, 1, 0, 0, 0
3639, 6003, 0, "Compilation unit does not compile after method extraction.", 4, 59, 16, 16, 8, 8, 6, 0
5375, 5435, 1, "OK", 2, 2, 2, 1, 1, 0, 1, 1
5853, 5977, 1, "OK", 2, 4, 4, 2, 2, 0, 1, 2
3504, 4050, 0, "Compilation unit does not compile after method extraction.", 3, 15, 1, 1, 1, 0, 0, 0
3465, 7818, 0, "Compilation unit does not compile after method extraction.", 5, 113, 25, 25, 13, 12, 8, 0
4775, 5100, 1, "OK", 2, 7, 5, 3, 3, 0, 2, 1
5456, 6003, 1, "OK", 2, 16, 9, 9, 4, 5, 3, 0
4285, 5447, 1, "OK", 4, 27, 7, 7, 4, 3, 3, 0
3504, 4570, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JButton exitButton JPopupMenu rightClickMenu JMenuItem closeAllTabs JMenuItem closeTab", 0, 0, 1, 1, 1, 0, 0, 0
3773, 5447, 1, "OK", 4, 38, 7, 7, 4, 3, 3, 0
3949, 5113, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JMenuItem closeAllTabs JMenuItem closeTab", 0, 0, 5, 5, 3, 2, 2, 0
4029, 7246, 1, "OK", 3, 79, 17, 17, 9, 8, 6, 0
4541, 7246, 1, "OK", 5, 69, 17, 17, 9, 8, 6, 0
6044, 7246, 1, "OK", 0, 28, 1, 1, 1, 0, 0, 0
7629, 7774, 1, "OK", 1, 3, 3, 1, 1, 0, 1, 2
3718, 5113, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JMenuItem closeAllTabs JMenuItem closeTab", 0, 0, 5, 5, 3, 2, 2, 0
5755, 5977, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 7, 3, 3, 0, 2, 2
